tconst,titleType,year,primaryTitle,originalTitle,runtimeMinutes,genres,averageRating,numVotes
tt0242653,movie,2003,The Matrix Revolutions,The Matrix Revolutions,129,"Action,Sci-Fi",6.8,430015
tt0099487,movie,1990,Edward Scissorhands,Edward Scissorhands,105,"Drama,Fantasy,Romance",7.9,428732
tt0448157,movie,2008,Hancock,Hancock,92,"Action,Fantasy",6.4,428100
tt0087469,movie,1984,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,118,"Action,Adventure",7.6,425183
tt1396484,movie,2017,It,It,135,Horror,7.3,425155
tt0454921,movie,2006,The Pursuit of Happyness,The Pursuit of Happyness,117,"Biography,Drama",8.0,423260
tt0449059,movie,2006,Little Miss Sunshine,Little Miss Sunshine,101,"Comedy,Drama",7.8,422671
tt0443706,movie,2007,Zodiac,Zodiac,157,"Crime,Drama,Mystery",7.7,421531
tt2872732,movie,2014,Lucy,Lucy,89,"Action,Sci-Fi,Thriller",6.4,421327
tt0268380,movie,2002,Ice Age,Ice Age,81,"Adventure,Animation,Comedy",7.5,421187
tt1457767,movie,2013,The Conjuring,The Conjuring,112,"Horror,Mystery,Thriller",7.5,419252
tt0372183,movie,2004,The Bourne Supremacy,The Bourne Supremacy,108,"Action,Mystery,Thriller",7.7,419015
tt0047396,movie,1954,Rear Window,Rear Window,112,"Mystery,Thriller",8.4,418938
tt0790636,movie,2013,Dallas Buyers Club,Dallas Buyers Club,117,"Biography,Drama",8.0,418830
tt1856101,movie,2017,Blade Runner 2049,Blade Runner 2049,164,"Action,Drama,Mystery",8.0,418754
tt2179136,movie,2014,American Sniper,American Sniper,133,"Action,Biography,Drama",7.3,418456
tt1291584,movie,2011,Warrior,Warrior,140,"Drama,Sport",8.2,417449
tt0800080,movie,2008,The Incredible Hulk,The Incredible Hulk,112,"Action,Adventure,Sci-Fi",6.7,417268
tt0119116,movie,1997,The Fifth Element,The Fifth Element,126,"Action,Adventure,Sci-Fi",7.7,416936
tt7131622,movie,2019,Once Upon a Time... in Hollywood,Once Upon a Time... in Hollywood,161,"Comedy,Drama",7.7,415170
tt1430132,movie,2013,The Wolverine,The Wolverine,126,"Action,Adventure,Sci-Fi",6.7,415049
tt1727824,movie,2018,Bohemian Rhapsody,Bohemian Rhapsody,134,"Biography,Drama,Music",8.0,413551
tt1840309,movie,2014,Divergent,Divergent,139,"Action,Adventure,Mystery",6.7,411009
tt1979320,movie,2013,Rush,Rush,123,"Biography,Drama,Sport",8.1,410926
tt0375679,movie,2004,Crash,Crash,112,"Crime,Drama,Thriller",7.8,409155
tt1499658,movie,2011,Horrible Bosses,Horrible Bosses,98,"Comedy,Crime",6.9,409005
tt0314331,movie,2003,Love Actually,Love Actually,135,"Comedy,Drama,Romance",7.6,408843
tt0367882,movie,2008,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,122,"Action,Adventure",6.1,407913
tt1535108,movie,2013,Elysium,Elysium,109,"Action,Drama,Sci-Fi",6.6,407289
tt2948356,movie,2016,Zootopia,Zootopia,108,"Adventure,Animation,Comedy",8.0,406982
tt1454029,movie,2011,The Help,The Help,146,Drama,8.1,406965
tt1099212,movie,2008,Twilight,Twilight,122,"Drama,Fantasy,Romance",5.2,406304
tt1515091,movie,2011,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,129,"Action,Adventure,Crime",7.5,405945
tt0887912,movie,2008,The Hurt Locker,The Hurt Locker,131,"Drama,Thriller,War",7.6,405767
tt0367594,movie,2005,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,115,"Adventure,Comedy,Family",6.6,405482
tt0101414,movie,1991,Beauty and the Beast,Beauty and the Beast,84,"Animation,Family,Fantasy",8.0,403478
tt2713180,movie,2014,Fury,Fury,134,"Action,Drama,War",7.6,402762
tt1872181,movie,2014,The Amazing Spider-Man 2,The Amazing Spider-Man 2,142,"Action,Adventure,Sci-Fi",6.6,402067
tt1535109,movie,2013,Captain Phillips,Captain Phillips,134,"Biography,Crime,Drama",7.8,402027
tt1568346,movie,2011,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,158,"Crime,Drama,Mystery",7.8,401997
tt0327056,movie,2003,Mystic River,Mystic River,138,"Crime,Drama,Mystery",7.9,401665
tt3890160,movie,2017,Baby Driver,Baby Driver,113,"Action,Crime,Drama",7.6,401653
tt0407304,movie,2005,War of the Worlds,War of the Worlds,116,"Adventure,Sci-Fi,Thriller",6.5,400602
tt0319061,movie,2003,Big Fish,Big Fish,125,"Adventure,Drama,Fantasy",8.0,400456
tt2103281,movie,2014,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,130,"Action,Adventure,Drama",7.6,400414
tt0298148,movie,2004,Shrek 2,Shrek 2,93,"Adventure,Animation,Comedy",7.2,400364
tt0319262,movie,2004,The Day After Tomorrow,The Day After Tomorrow,124,"Action,Adventure,Sci-Fi",6.4,400356
tt1790864,movie,2014,The Maze Runner,The Maze Runner,113,"Action,Mystery,Sci-Fi",6.8,400216
tt4154664,movie,2019,Captain Marvel,Captain Marvel,123,"Action,Adventure,Sci-Fi",6.9,399530
tt0441773,movie,2008,Kung Fu Panda,Kung Fu Panda,92,"Action,Adventure,Animation",7.5,399146
tt2119532,movie,2016,Hacksaw Ridge,Hacksaw Ridge,139,"Biography,Drama,History",8.1,398248
tt0097165,movie,1989,Dead Poets Society,Dead Poets Society,128,"Comedy,Drama",8.1,394619
tt1951265,movie,2014,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,123,"Action,Adventure,Sci-Fi",6.6,394209
tt4972582,movie,2016,Split,Split,117,"Horror,Thriller",7.3,394059
tt0335266,movie,2003,Lost in Translation,Lost in Translation,102,"Drama,Romance",7.7,390880
tt2245084,movie,2014,Big Hero 6,Big Hero 6,102,"Action,Adventure,Animation",7.8,390442
tt1895587,movie,2015,Spotlight,Spotlight,129,"Biography,Crime,Drama",8.1,390129
tt0830515,movie,2008,Quantum of Solace,Quantum of Solace,106,"Action,Adventure,Thriller",6.6,389969
tt5027774,movie,2017,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",115,"Comedy,Crime,Drama",8.2,387600
tt0217505,movie,2002,Gangs of New York,Gangs of New York,167,"Crime,Drama",7.5,387192
tt3183660,movie,2016,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,132,"Adventure,Family,Fantasy",7.3,386723
tt1723121,movie,2013,We're the Millers,We're the Millers,110,"Comedy,Crime",7.0,385808
tt0398286,movie,2010,Tangled,Tangled,100,"Adventure,Animation,Comedy",7.7,385045
tt0382625,movie,2006,The Da Vinci Code,The Da Vinci Code,149,"Action,Mystery,Thriller",6.6,384900
tt0362227,movie,2004,The Terminal,The Terminal,128,"Comedy,Drama,Romance",7.3,383665
tt0120591,movie,1998,Armageddon,Armageddon,151,"Action,Adventure,Sci-Fi",6.7,382723
tt0325710,movie,2003,The Last Samurai,The Last Samurai,154,"Action,Drama,War",7.7,382641
tt0099088,movie,1990,Back to the Future Part III,Back to the Future Part III,118,"Adventure,Comedy,Sci-Fi",7.4,379733
tt0337978,movie,2007,Live Free or Die Hard,Live Free or Die Hard,128,"Action,Thriller",7.1,379170
tt2980516,movie,2014,The Theory of Everything,The Theory of Everything,123,"Biography,Drama,Romance",7.7,378717
tt0033467,movie,1941,Citizen Kane,Citizen Kane,119,"Drama,Mystery",8.3,378577
tt0038650,movie,1946,It's a Wonderful Life,It's a Wonderful Life,130,"Drama,Family,Fantasy",8.6,378041
tt0360717,movie,2005,King Kong,King Kong,187,"Action,Adventure,Drama",7.2,377870
tt0405422,movie,2005,The 40-Year-Old Virgin,The 40 Year Old Virgin,116,"Comedy,Romance",7.1,377778
tt0765429,movie,2007,American Gangster,American Gangster,157,"Biography,Crime,Drama",7.8,377408
tt0120616,movie,1999,The Mummy,The Mummy,124,"Action,Adventure,Fantasy",7.0,376957
tt0780536,movie,2008,In Bruges,In Bruges,107,"Comedy,Crime,Drama",7.9,375721
tt3385516,movie,2016,X-Men: Apocalypse,X-Men: Apocalypse,144,"Action,Adventure,Sci-Fi",6.9,375617
tt1399103,movie,2011,Transformers: Dark of the Moon,Transformers: Dark of the Moon,154,"Action,Adventure,Sci-Fi",6.2,374894
tt0093779,movie,1987,The Princess Bride,The Princess Bride,98,"Adventure,Family,Fantasy",8.1,374525
tt1055369,movie,2009,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,149,"Action,Adventure,Sci-Fi",6.0,373971
tt0217869,movie,2000,Unbreakable,Unbreakable,106,"Drama,Mystery,Sci-Fi",7.3,372007
tt1245492,movie,2013,This Is the End,This Is the End,107,Comedy,6.6,371674
tt0117060,movie,1996,Mission: Impossible,Mission: Impossible,110,"Action,Adventure,Thriller",7.1,371276
tt0139654,movie,2001,Training Day,Training Day,122,"Crime,Drama,Thriller",7.7,370230
tt1014759,movie,2010,Alice in Wonderland,Alice in Wonderland,108,"Adventure,Family,Fantasy",6.4,369854
tt1605783,movie,2011,Midnight in Paris,Midnight in Paris,96,"Comedy,Fantasy,Romance",7.7,369082
tt2379713,movie,2015,Spectre,Spectre,148,"Action,Adventure,Thriller",6.8,367730
tt0181852,movie,2003,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,109,"Action,Sci-Fi",6.3,365307
tt0091763,movie,1986,Platoon,Platoon,120,"Drama,War",8.1,364992
tt6644200,movie,2018,A Quiet Place,A Quiet Place,90,"Drama,Horror,Sci-Fi",7.5,364727
tt0387564,movie,2004,Saw,Saw,103,"Horror,Mystery,Thriller",7.6,364524
tt0942385,movie,2008,Tropic Thunder,Tropic Thunder,107,"Action,Comedy,War",7.0,364433
tt0831387,movie,2014,Godzilla,Godzilla,123,"Action,Adventure,Sci-Fi",6.4,364302
tt1772341,movie,2012,Wreck-It Ralph,Wreck-It Ralph,101,"Adventure,Animation,Comedy",7.7,362470
tt0163651,movie,1999,American Pie,American Pie,95,Comedy,7.0,362412
tt1060277,movie,2008,Cloverfield,Cloverfield,85,"Horror,Sci-Fi,Thriller",7.0,361495
tt0032138,movie,1939,The Wizard of Oz,The Wizard of Oz,102,"Adventure,Family,Fantasy",8.0,361297
tt0119567,movie,1997,The Lost World: Jurassic Park,The Lost World: Jurassic Park,129,"Action,Adventure,Sci-Fi",6.6,360714
tt0289043,movie,2002,28 Days Later...,28 Days Later...,113,"Drama,Horror,Sci-Fi",7.6,359274
tt0315327,movie,2003,Bruce Almighty,Bruce Almighty,101,"Comedy,Drama,Fantasy",6.7,357886
tt0093773,movie,1987,Predator,Predator,107,"Action,Adventure,Sci-Fi",7.8,357182
tt1905041,movie,2013,Fast & Furious 6,Furious 6,130,"Action,Adventure,Thriller",7.1,356633
tt0105695,movie,1992,Unforgiven,Unforgiven,130,"Drama,Western",8.2,356505
tt0974015,movie,2017,Justice League,Justice League,120,"Action,Adventure,Fantasy",6.4,356490
tt1637688,movie,2011,In Time,In Time,109,"Action,Sci-Fi,Thriller",6.7,356264
tt1690953,movie,2013,Despicable Me 2,Despicable Me 2,98,"Adventure,Animation,Comedy",7.3,356262
tt0446029,movie,2010,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,112,"Action,Comedy,Fantasy",7.5,355705
tt1259521,movie,2011,The Cabin in the Woods,The Cabin in the Woods,95,Horror,7.0,355271
tt1217209,movie,2012,Brave,Brave,93,"Adventure,Animation,Comedy",7.1,355213
tt0458352,movie,2006,The Devil Wears Prada,The Devil Wears Prada,109,"Comedy,Drama",6.9,353250
tt0083866,movie,1982,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,115,"Family,Sci-Fi",7.8,352784
tt0086879,movie,1984,Amadeus,Amadeus,160,"Biography,Drama,History",8.3,351851
tt0363771,movie,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,"Adventure,Family,Fantasy",6.9,351622
tt0112864,movie,1995,Die Hard with a Vengeance,Die Hard: With a Vengeance,128,"Action,Adventure,Thriller",7.6,351072
tt0265086,movie,2001,Black Hawk Down,Black Hawk Down,144,"Drama,History,War",7.7,351054
tt0079470,movie,1979,Monty Python's Life of Brian,Life of Brian,94,Comedy,8.1,349800
tt0103639,movie,1992,Aladdin,Aladdin,90,"Adventure,Animation,Comedy",8.0,349742
tt0493464,movie,2008,Wanted,Wanted,110,"Action,Crime,Fantasy",6.7,349646
tt0084787,movie,1982,The Thing,The Thing,109,"Horror,Mystery,Sci-Fi",8.1,349315
tt0351283,movie,2005,Madagascar,Madagascar,86,"Adventure,Animation,Comedy",6.9,348537
tt3397884,movie,2015,Sicario,Sicario,121,"Action,Crime,Drama",7.6,347859
tt0317219,movie,2006,Cars,Cars,117,"Animation,Comedy,Family",7.1,347495
tt0070047,movie,1973,The Exorcist,The Exorcist,122,Horror,8.0,347177
tt0092005,movie,1986,Stand by Me,Stand by Me,89,"Adventure,Drama",8.1,346662
tt2820852,movie,2015,Furious 7,Furious Seven,137,"Action,Adventure,Thriller",7.2,346091
tt0369339,movie,2004,Collateral,Collateral,120,"Crime,Drama,Thriller",7.5,345043
tt0443543,movie,2006,The Illusionist,The Illusionist,110,"Drama,Fantasy,History",7.6,344778
tt0349903,movie,2004,Ocean's Twelve,Ocean's Twelve,125,"Crime,Thriller",6.5,342898
tt1282140,movie,2010,Easy A,Easy A,92,"Comedy,Drama,Romance",7.1,342574
tt1210166,movie,2011,Moneyball,Moneyball,133,"Biography,Drama,Sport",7.6,342280
tt0361862,movie,2004,The Machinist,The Machinist,101,"Drama,Thriller",7.7,342148
tt5580390,movie,2017,The Shape of Water,The Shape of Water,123,"Adventure,Drama,Fantasy",7.3,341819
tt0443453,movie,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,84,Comedy,7.3,341089
tt3170832,movie,2015,Room,Room,118,"Drama,Thriller",8.1,340386
tt1596343,movie,2011,Fast Five,Fast Five,130,"Action,Adventure,Thriller",7.3,340317
tt0478311,movie,2007,Knocked Up,Knocked Up,129,"Comedy,Romance",6.9,340141
tt0109686,movie,1994,Dumb and Dumber,Dumb and Dumber,107,Comedy,7.3,340113
tt1190080,movie,2009,2012,2012,158,"Action,Adventure,Sci-Fi",5.8,339284
tt0087332,movie,1984,Ghostbusters,Ghostbusters,105,"Action,Comedy,Fantasy",7.8,339240
tt0099674,movie,1990,The Godfather: Part III,The Godfather: Part III,162,"Crime,Drama",7.6,339135
tt0405094,movie,2006,The Lives of Others,Das Leben der Anderen,137,"Drama,Mystery,Thriller",8.4,339086
tt0052357,movie,1958,Vertigo,Vertigo,128,"Mystery,Romance,Thriller",8.3,338808
tt0119094,movie,1997,Face/Off,Face/Off,138,"Action,Crime,Sci-Fi",7.3,336888
tt4425200,movie,2017,John Wick: Chapter 2,John Wick: Chapter 2,122,"Action,Crime,Thriller",7.5,335309
tt1542344,movie,2010,127 Hours,127 Hours,94,"Biography,Drama",7.6,335012
tt1677720,movie,2018,Ready Player One,Ready Player One,140,"Action,Adventure,Sci-Fi",7.5,334942
tt1371111,movie,2012,Cloud Atlas,Cloud Atlas,172,"Action,Drama,Mystery",7.4,334707
tt0840361,movie,2010,The Town,The Town,125,"Crime,Drama,Thriller",7.5,334534
tt0438488,movie,2009,Terminator Salvation,Terminator Salvation,115,"Action,Sci-Fi",6.5,333817
tt1596363,movie,2015,The Big Short,The Big Short,130,"Biography,Comedy,Drama",7.8,332787
tt0232500,movie,2001,The Fast and the Furious,The Fast and the Furious,106,"Action,Crime,Thriller",6.8,332497
tt2294449,movie,2014,22 Jump Street,22 Jump Street,112,"Action,Comedy,Crime",7.0,332021
tt0408236,movie,2007,Sweeney Todd: The Demon Barber of Fleet Street,Sweeney Todd: The Demon Barber of Fleet Street,116,"Drama,Musical,Thriller",7.3,331791
tt0088847,movie,1985,The Breakfast Club,The Breakfast Club,97,"Comedy,Drama",7.9,331502
tt0317740,movie,2003,The Italian Job,The Italian Job,111,"Action,Crime,Thriller",7.0,331089
tt1477834,movie,2018,Aquaman,Aquaman,143,"Action,Adventure,Fantasy",7.0,329790
tt0120912,movie,2002,Men in Black II,Men in Black II,88,"Action,Adventure,Comedy",6.2,329348
tt1355644,movie,2016,Passengers,Passengers,116,"Drama,Romance,Sci-Fi",7.0,328921
tt0110475,movie,1994,The Mask,The Mask,101,"Action,Comedy,Crime",6.9,328230
tt1587310,movie,2014,Maleficent,Maleficent,97,"Action,Adventure,Family",7.0,328046
tt2582846,movie,2014,The Fault in Our Stars,The Fault in Our Stars,126,"Drama,Romance",7.7,328034
tt1650062,movie,2011,Super 8,Super 8,112,"Action,Mystery,Sci-Fi",7.0,327938
tt0119174,movie,1997,The Game,The Game,129,"Action,Drama,Mystery",7.8,327622
tt1632708,movie,2011,Friends with Benefits,Friends with Benefits,109,"Comedy,Romance",6.5,327312
tt6751668,movie,2019,Parasite,Gisaengchung,132,"Comedy,Drama,Thriller",8.6,327249
tt0964517,movie,2010,The Fighter,The Fighter,116,"Biography,Drama,Sport",7.8,326878
tt0286106,movie,2002,Signs,Signs,106,"Drama,Mystery,Sci-Fi",6.7,326492
tt2381249,movie,2015,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,131,"Action,Adventure,Thriller",7.4,326008
tt2380307,movie,2017,Coco,Coco,105,"Adventure,Animation,Family",8.4,325665
tt0096895,movie,1989,Batman,Batman,126,"Action,Adventure",7.5,325300
tt1270797,movie,2018,Venom,Venom,112,"Action,Sci-Fi,Thriller",6.7,324811
tt1065073,movie,2014,Boyhood,Boyhood,165,Drama,7.9,324745
tt1409024,movie,2012,Men in Black 3,Men in Black 3,106,"Action,Adventure,Comedy",6.8,323795
tt0230600,movie,2001,The Others,The Others,101,"Horror,Mystery,Thriller",7.6,323720
tt0099423,movie,1990,Die Hard 2,Die Hard 2,124,"Action,Thriller",7.2,323603
tt0454848,movie,2006,Inside Man,Inside Man,129,"Crime,Drama,Mystery",7.6,323303
tt0395169,movie,2004,Hotel Rwanda,Hotel Rwanda,121,"Biography,Drama,History",8.1,322860
tt0396269,movie,2005,Wedding Crashers,Wedding Crashers,119,"Comedy,Romance",6.9,322437
tt1182345,movie,2009,Moon,Moon,97,"Drama,Mystery,Sci-Fi",7.9,322380
tt1068680,movie,2008,Yes Man,Yes Man,104,"Comedy,Romance",6.8,321915
tt0338751,movie,2004,The Aviator,The Aviator,170,"Biography,Drama",7.5,319712
tt1187043,movie,2009,3 Idiots,3 Idiots,170,"Comedy,Drama",8.4,318359
tt0357413,movie,2004,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,94,Comedy,7.2,318279
tt0328107,movie,2004,Man on Fire,Man on Fire,146,"Action,Crime,Drama",7.7,317371
tt0317919,movie,2006,Mission: Impossible III,Mission: Impossible III,126,"Action,Adventure,Thriller",6.9,317127
tt0363163,movie,2004,Downfall,Der Untergang,156,"Biography,Drama,History",8.2,316934
tt0162661,movie,1999,Sleepy Hollow,Sleepy Hollow,105,"Fantasy,Horror,Mystery",7.3,316387
tt0455944,movie,2014,The Equalizer,The Equalizer,132,"Action,Crime,Thriller",7.2,316109
tt1320253,movie,2010,The Expendables,The Expendables,103,"Action,Adventure,Thriller",6.5,316062
tt0377092,movie,2004,Mean Girls,Mean Girls,97,Comedy,7.0,315012
tt0111257,movie,1994,Speed,Speed,116,"Action,Adventure,Thriller",7.2,314790
tt1490017,movie,2014,The Lego Movie,The Lego Movie,100,"Action,Adventure,Animation",7.8,314199
tt0119698,movie,1997,Princess Mononoke,Mononoke-hime,134,"Adventure,Animation,Fantasy",8.4,314134
tt0343660,movie,2004,50 First Dates,50 First Dates,99,"Comedy,Drama,Romance",6.8,313867
tt0118971,movie,1997,The Devil's Advocate,The Devil's Advocate,144,"Drama,Mystery,Thriller",7.5,313408
tt1231583,movie,2010,Due Date,Due Date,95,"Comedy,Drama",6.5,312981
tt1907668,movie,2012,Flight,Flight,138,"Drama,Thriller",7.3,312462
tt0388795,movie,2005,Brokeback Mountain,Brokeback Mountain,134,"Drama,Romance",7.7,310161
tt0298130,movie,2002,The Ring,The Ring,115,"Horror,Mystery",7.1,308783
tt1193138,movie,2009,Up in the Air,Up in the Air,109,"Comedy,Drama,Romance",7.4,308726
tt1306980,movie,2011,50/50,50/50,100,"Comedy,Drama,Romance",7.6,307525
tt0496806,movie,2007,Ocean's Thirteen,Ocean's Thirteen,122,"Action,Crime,Thriller",6.9,307294
tt1453405,movie,2013,Monsters University,Monsters University,104,"Adventure,Animation,Comedy",7.3,306042
tt0910936,movie,2008,Pineapple Express,Pineapple Express,111,"Action,Comedy,Crime",7.0,304496
tt0081398,movie,1980,Raging Bull,Raging Bull,129,"Biography,Drama,Sport",8.2,304356
tt1104001,movie,2010,TRON: Legacy,Tron,125,"Action,Adventure,Sci-Fi",6.8,304298
tt0120667,movie,2005,Fantastic Four,Fantastic Four,106,"Action,Adventure,Family",5.7,303772
tt1748122,movie,2012,Moonrise Kingdom,Moonrise Kingdom,94,"Comedy,Drama,Romance",7.8,303367
tt0238380,movie,2002,Equilibrium,Equilibrium,107,"Action,Drama,Sci-Fi",7.4,303164
tt4633694,movie,2018,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,117,"Action,Adventure,Animation",8.4,302926
tt0166924,movie,2001,Mulholland Dr.,Mulholland Dr.,147,"Drama,Mystery,Thriller",8.0,302548
tt0091042,movie,1986,Ferris Bueller's Day Off,Ferris Bueller's Day Off,103,Comedy,7.8,302422
tt0117500,movie,1996,The Rock,The Rock,136,"Action,Adventure,Thriller",7.4,301741
tt0213149,movie,2001,Pearl Harbor,Pearl Harbor,183,"Action,Drama,History",6.2,301541
tt0120755,movie,2000,Mission: Impossible II,Mission: Impossible II,123,"Action,Adventure,Thriller",6.1,301150
